,Name,0,1,2,3,4,5,6,7,cluster
1168,쿠키&크림 번버거카페띠아모,0.087566529,0,0.049411765,0,0.034919431,0.030218341,0,0.051610979,0
1169,티라미수 번버거카페띠아모,0.07970136,0,0.051764706,0,0.029156398,0.026637555,0,0.048329356,0
1170,쿠키&크림 번버거 + 아메리카노 SET카페띠아모,0.089044944,0,0.052941176,0,0.035232227,0.030218341,0,0.052207637,0
1171,티라미수 번버거 + 아메리카노 SET카페띠아모,0.081179775,0,0.055294118,0,0.029469194,0.026637555,0,0.048926014,0
1172,수플레 치즈케잌카페띠아모,0.046419279,0,0.031764706,0,0.025109005,0.006026201,0,0.022911695,0
1173,티라미수 케잌카페띠아모,0.037909521,0,0.027647059,0,0.018123223,0.007947598,0,0.022822196,0
1174,초코무스 케잌카페띠아모,0.04633353,0,0.035882353,0,0.025061611,0.008820961,0,0.010501193,0
1175,레드벨벳 요거트 롤카페띠아모,0.047718805,0,0.034,0,0.005908057,0.020541485,0,0.041706444,0
1176,그린티 롤카페띠아모,0.048072147,0,0.039235294,0,0.008963981,0.017851528,0,0.040125298,0
1177,티라미수 샌디카페띠아모,0.109461857,0,0.067647059,0,0.042123223,0.042532751,0,0.068019093,2
1178,리코타 딸기 샌디카페띠아모,0.106327617,0,0.063529412,0,0.038672986,0.050305677,0,0.050417661,2
1179,쿠키 & 크림 샌디카페띠아모,0.118154938,0,0.065294118,0,0.049317536,0.046550218,0,0.071300716,2
1180,클래식 플레인 와플카페띠아모,0.161383797,0,0.105294118,0,0.071402844,0.061921397,0,0.054594272,2
1181,클래식 블루베리 와플카페띠아모,0.171496156,0,0.101176471,0,0.074322275,0.075982533,0,0.053997613,2
1182,클래식 마롱 와플카페띠아모,0.170919574,0,0.089411765,0,0.071402844,0.063406114,0,0.047732697,2
1183,플레인와플&젤라또카페띠아모,0.20096097,0,0.118823529,0,0.088028436,0.051703057,0,0.095465394,2
1184,블루베리와플&젤라또카페띠아모,0.212551745,0,0.118823529,0,0.088028436,0.063930131,0,0.095465394,2
1185,초코와플&젤라또카페띠아모,0.212359551,0,0.123529412,0,0.090976303,0.051703057,0,0.095465394,2
1186,녹차와플&젤라또카페띠아모,0.218480189,0,0.125294118,0,0.091412322,0.075283843,0,0.095465394,2
1187,까르보나라 젤빙카페띠아모,0.087566529,0,0.049411765,0,0.034919431,0.030218341,0,0.051610979,0
1188,망고 크림젤빙카페띠아모,0.137640449,0,0.029411765,0,0.021137441,0.091703057,0,0.077565632,0
1189,망고젤빙카페띠아모,0.082998226,0,0.053882353,0,0.017440758,0.060436681,0,0.021688544,0
1190,치즈베리 젤빙카페띠아모,0.091720875,0,0.076705882,0,0.088756398,0.053799127,0,0.024194511,2
1191,밀크팥 젤빙카페띠아모,0.108072147,0,0.073941176,0,0.020189573,0.076768559,0,0.035799523,2
1192,딸기젤빙카페띠아모,0.076581904,0,0.044705882,0,0.017601896,0.064716157,0,0.01372315,0
1193,오리지날 팥빙수카페띠아모,0.099940863,0,0.764705882,0,0.042559242,0.087336245,0,0.017899761,4
1194,요거트빙수카페띠아모,0.102749852,0,0.723529412,0,0.043412322,0.089956332,0,0.020883055,4
1195,녹차빙수카페띠아모,0.111768185,0,0.105882353,0,0.026445498,0.096943231,0,0.023866348,2
1196,쿠키&크림빙수카페띠아모,0.103636901,0,0.064705882,0,0.04028436,0.138864629,0,0.047732697,0
1197,망고빙수카페띠아모,0.085881135,0,0.052352941,0,0.011601896,0.096855895,0,0.020883055,0
1198,블루베리치즈빙수카페띠아모,0.100473093,0,0.124705882,0,0.053592417,0.090917031,0,0.035501193,2
1199,못난이찹쌀꽈배기못난이꽈배기,0.023684211,0.069707025,0.023529412,0.000151665,0.014331754,0.005327511,0,0.001789976,0
1200,못난이찹쌀팥도넛못난이꽈배기,0.028888232,0.095686396,0.028823529,0.000113748,0.01143128,0.012751092,0,0.001491647,0
1201,못난이찹쌀유자도넛못난이꽈배기,0.028045535,0.091570852,0.027058824,0.000121332,0.009895735,0.011877729,0,0.001491647,0
1202,못난이찹쌀고구마크림치즈도넛못난이꽈배기,0.029923122,0.073050904,0.027647059,0.000295746,0.021507109,0.007074236,0,0.010441527,0
1203,못난이찹쌀핫도그못난이꽈배기,0.041439976,0.085140314,0.048235294,0.000485326,0.036767773,0.006550218,0,0.010441527,0
1204,못난이찹쌀모짜렐라치즈핫도그못난이꽈배기,0.039370195,0.087455308,0.051764706,0.000398119,0.040255924,0.006637555,0,0.008353222,0
1205,못난이찹쌀모짜렐라치즈도넛못난이꽈배기,0.02856298,0.070993132,0.044117647,0.000223705,0.023345972,0.004978166,0,0.00447494,0
1206,코코스페셜호두과자코코호도,0.022915435,0,0.052941176,0,0.007014218,0.012227074,0,0.001789976,0
1207,코코스페셜코코너츠코코호도,0.019071555,0,0,0,0,0,0,0,0
1208,선물용 대 코코호도,0.022915435,0,0.052941176,0,0.007014218,0.012227074,0,0.001789976,0
1209,선물용 중코코호도,0.022915435,0,0.052941176,0,0.007014218,0.012227074,0,0.001789976,0
1210,선물용 소코코호도,0.022915435,0,0.052941176,0,0.007014218,0.012227074,0,0.001789976,0
1211,미니케이스 럭셔리코코호도,0.022915435,0,0.052941176,0,0.007014218,0.012227074,0,0.001789976,0
1212,미니케이스 대코코호도,0.022915435,0,0.052941176,0,0.007014218,0.012227074,0,0.001789976,0
1213,미니케이스 소코코호도,0.022915435,0,0.052941176,0,0.007014218,0.012227074,0,0.001789976,0
1214,레드컵코코호도,0.022915435,0,0.052941176,0,0.007014218,0.012227074,0,0.001789976,0
1215,초코컵코코호도,0.022915435,0,0.052941176,0,0.007014218,0.012227074,0,0.001789976,0
1216,프리백코코호도,0.022915435,0,0.052941176,0,0.007014218,0.012227074,0,0.001789976,0
1217,간식용11개코코호도,0.022915435,0,0.052941176,0,0.007014218,0.012227074,0,0.001789976,0
1218,간식용19개코코호도,0.022915435,0,0.052941176,0,0.007014218,0.012227074,0,0.001789976,0
1219,간식용38개코코호도,0.022915435,0,0.052941176,0,0.007014218,0.012227074,0,0.001789976,0
1220,단체간식용 호두과자코코호도,0.022915435,0,0.052941176,0,0.007014218,0.012227074,0,0.001789976,0
1221,허니땅콩코코호도,0.087374335,0.077166448,0.147058824,0,0.024265403,0.015720524,0,0.038782816,2
1222,아몬드코코호도,0.087226493,0.059160943,0.141176471,0,0.006255924,0.00349345,0,0.011933174,2
1223,캐슈넛코코호도,0.084565346,0.090027523,0.123529412,0,0.004170616,0.006113537,0,0.020883055,2
1224,초콜릿 글레이즈드크리스피크림도넛,0.032968658,0,0.023529412,0,0.008530806,0.009606987,0,0.011038186,0
1225,로열 루비 초콜릿 링크리스피크림도넛,0.050857481,0,0.029411765,0,0.009952607,0.014847162,0,0.023866348,0
1226,더블 다크 초콜릿 필드크리스피크림도넛,0.05765819,0,0.029411765,0,0.009478673,0.013100437,0,0.023866348,0
1227,퓨어 화이트 초콜릿 필드크리스피크림도넛,0.053370787,0,0.029411765,0,0.011374408,0.014847162,0,0.026849642,0
1228,크런치 밀크 초콜릿 링크리스피크림도넛,0.054257836,0,0.029411765,0,0,0.018340611,0,0.026849642,0
1229,크림치즈 필드크리스피크림도넛,0.034742756,0,0.023529412,0,0.000436019,0.011353712,0,0,0
1230,초콜릿 필드크리스피크림도넛,0.041691307,0,0.023529412,0,0.012322275,0.015720524,0,0.014916468,0
1231,로투스 비스코프 도넛크리스피크림도넛,0.055292726,0,0.029411765,0,0.016113744,0.012227074,0,0.026849642,0
1232,리고 피넛버터 도넛크리스피크림도넛,0.0566233,0,0.047058824,0,0.015165877,0.010480349,0,0.026849642,0
1233,미니 오리지널 글레이즈드크리스피크림도넛,0.014931993,0,0.011764706,0,0.003791469,0.004366812,0,0.005071599,0
1234,초코홀릭크리스피크림도넛,0.039769367,0,0.023529412,0,0.007582938,0.008733624,0,0.026849642,0
1235,초콜릿 아이스드 글레이즈드크리스피크림도넛,0.036516854,0,0.023529412,0,0.011374408,0.011353712,0,0.017899761,0
1236,딸기와플넛크리스피크림도넛,0.077468953,0,0.041176471,0,0.02464455,0.027947598,0,0.04176611,0
1237,초코와플넛크리스피크림도넛,0.081460674,0,0.047058824,0,0.025592417,0.027074236,0,0.038782816,0
1238,카라멜와플넛크리스피크림도넛,0.080869308,0,0.047058824,0,0.025592417,0.027074236,0,0.04176611,0
1239,오리지널 글레이즈드크리스피크림도넛,0.029716144,0,0.017647059,0,0.011374408,0.007860262,0,0.010739857,0
1240,카라멜 아이스드크리스피크림도넛,0.03518628,0,0.017647059,0,0.011374408,0.014847162,0,0.011038186,0
1241,슈거 코티드크리스피크림도넛,0.029568303,0,0.017647059,0,0.007582938,0.007860262,0,0.010739857,0
1242,뉴욕 치즈케익크리스피크림도넛,0.049083383,0,0.029411765,0,0.014218009,0.015720524,0,0.017899761,0
1243,파우더 스트로베리 필드크리스피크림도넛,0.036664695,0,0.023529412,0,0.009952607,0.008733624,0,0.013126492,0
1244,글레이즈드 사워 크림크리스피크림도넛,0.050413956,0,0.011764706,0,0.022748815,0.025327511,0,0.014916468,0
1245,글레이즈드 초콜릿 케익크리스피크림도넛,0.049231224,0,0.017647059,0,0.018957346,0.024454148,0,0.014916468,0
1246,메론 스무디크리스피크림도넛,0.050561798,0,0.064705882,0,0.017061611,0.048908297,0,0.011933174,0
1247,살구자두 스무디크리스피크림도넛,0.037847428,0,0,0,0.000947867,0.056768559,0,0,0
1248,블루베리 요거트 스무디크리스피크림도넛,0.037551745,0,0,0,0.002369668,0.052401747,0,0,0
1249,밀크티크리스피크림도넛,0.03710822,0,0.047058824,0,0.014218009,0.020960699,0,0.017899761,0
1250,다크 핫 초콜릿크리스피크림도넛,0.054405677,0,0.064705882,0,0.016113744,0.008733624,0,0.04176611,0
1251,망고스무디크리스피크림도넛,0.045387345,0,0.005882353,0,0.000947867,0.061135371,0,0,0
1252,스트로베리 스무디크리스피크림도넛,0.040212892,0,0.005882353,0,0.000473934,0.056768559,0,0,0
1253,아메리카노S크리스피크림도넛,0.001774098,0,0.005882353,0,0,0,0,0,0
1254,아메리카노M크리스피크림도넛,0.003400355,0,0.017647059,0,0,0,0,0,0
1255,아이스아메리카노S크리스피크림도넛,0.001774098,0,0.005882353,0,0,0,0,0,0
1256,아이스아메리카노M크리스피크림도넛,0.003400355,0,0.017647059,0,0,0,0,0,0
1257,아이스아메리카노L크리스피크림도넛,0.005174453,0,0.023529412,0,0,0,0,0,0
1258,아이스아메리카노 XL크리스피크림도넛,0.00680071,0,0.029411765,0,0,0,0,0,0
1259,스팀우유크리스피크림도넛,0.024985216,0,0.047058824,0,0.013270142,0,0,0.017899761,0
1260,우유크리스피크림도넛,0.03030751,0,0.058823529,0,0.016113744,0,0,0.023866348,0
1261,라떼S크리스피크림도넛,0.024689533,0,0.052941176,0,0.012322275,0,0,0.017899761,0
1262,라떼M크리스피크림도넛,0.033412182,0,0.070588235,0,0.016113744,0,0,0.023866348,0
1263,아이스라떼S크리스피크림도넛,0.013749261,0,0.029411765,0,0.006635071,0,0,0.00924821,0
1264,아이스라떼M크리스피크림도넛,0.019367238,0,0.047058824,0,0.008530806,0,0,0.012231504,0
1265,아이스라떼L크리스피크림도넛,0.029124778,0,0.070588235,0,0.013270142,0,0,0.017899761,0
1266,아이스라떼 XL크리스피크림도넛,0.042874039,0,0.1,0,0.018957346,0,0,0.026849642,2
1267,바닐라라떼S크리스피크림도넛,0.039769367,0,0.052941176,0,0.019905213,0.018340611,0,0.020883055,0
1268,바닐라라떼M크리스피크림도넛,0.056475458,0,0.076470588,0,0.027488152,0.027074236,0,0.029832936,0
1269,아이스 바닐라라떼S크리스피크림도넛,0.029716144,0,0.035294118,0,0.014218009,0.018340611,0,0.014319809,0
1270,아이스 바닐라라떼M크리스피크림도넛,0.044352454,0,0.052941176,0,0.021800948,0.027074236,0,0.020883055,0
1271,카푸치노S크리스피크림도넛,0.022767593,0,0.047058824,0,0.011374408,0,0,0.014916468,0
1272,카푸치노M크리스피크림도넛,0.033412182,0,0.070588235,0,0.016113744,0,0,0.023866348,0
1273,아이스 카푸치노S크리스피크림도넛,0.011827321,0,0.029411765,0,0.00521327,0,0,0.007756563,0
1274,아이스 카푸치노M크리스피크림도넛,0.016410408,0,0.041176471,0,0.007109005,0,0,0.009844869,0
1275,모카S크리스피크림도넛,0.046126552,0,0.058823529,0,0.013270142,0.006113537,0,0.038782816,0
1276,모카M크리스피크림도넛,0.063128326,0,0.082352941,0,0.017061611,0.007860262,0,0.05071599,0
1277,아이스모카S크리스피크림도넛,0.036073329,0,0.035294118,0,0.007582938,0.006113537,0,0.029832936,0
1278,아이스모카M크리스피크림도넛,0.050118273,0,0.052941176,0,0.01042654,0.007860262,0,0.038782816,0
1279,드립커피S크리스피크림도넛,0.002217623,0,0.011764706,0,0.003317536,0,0,0,0
1280,드립커피M크리스피크림도넛,0.002808989,0,0.017647059,0,0.003791469,0,0,0,0
1281,아이스드립커피S크리스피크림도넛,0.001182732,0,0.005882353,0,0.001421801,0,0,0,0
1282,아이스드립커피M크리스피크림도넛,0.001478415,0,0.011764706,0,0.001895735,0,0,0,0
1283,아이스드립커피L크리스피크림도넛,0.002069781,0,0.011764706,0,0.003317536,0,0,0,0
1284,아이스드립커피XL크리스피크림도넛,0.003252513,0,0.023529412,0,0.004739336,0,0,0,0
1285,카라멜 마끼아또S크리스피크림도넛,0.034299231,0,0.047058824,0,0.010900474,0.017467249,0,0.014916468,0
1286,카라멜 마끼아또M크리스피크림도넛,0.046570077,0,0.064705882,0,0.014218009,0.023580786,0,0.020883055,0
1287,순수우유 딸기 쉐이크크리스피크림도넛,0.08589592,0,0.052941176,0,0.01042654,0.031441048,0,0.029832936,0
1288,순수우유 쉐이크크리스피크림도넛,0.082939089,0,0.052941176,0,0.01042654,0.028820961,0,0.029832936,0
1289,순수우유 소프트콘크리스피크림도넛,0.051892371,0,0.041176471,0,0.003317536,0.020960699,0,0.038782816,0
1290,순수우유 초코콘크리스피크림도넛,0.063867534,0,0.041176471,0,0.003317536,0.027074236,0,0.05071599,0
1291,쿠앤크 쉐이크크리스피크림도넛,0.103932584,0,0.064705882,0,0.032227488,0.061135371,0,0.059665871,2
1292,크리스피 아이스크림 콘크리스피크림도넛,0.04198699,0,0.029411765,0,0.006161137,0.034061135,0,0.014916468,0
1293,스트로베리 쉐이크크리스피크림도넛,0.068894145,0,0.052941176,0,0.015165877,0.053275109,0,0.029832936,0
1294,밀크쉐이크크리스피크림도넛,0.046422235,0,0.041176471,0,0.003317536,0.043668122,0,0.038782816,0
1295,바삭 콘 라떼요거프레소,0.060910704,0,0.036470588,0,0.01971564,0.029694323,0,0.026849642,0
1296,바삭 콘 프라페요거프레소,0.067120047,0,0.041176471,0,0.021800948,0.034934498,0,0.026849642,0
1297,피넛 버터 라떼요거프레소,0.057214666,0,0.035294118,0,0.023033175,0.034934498,0,0.044749403,0
1298,피넛 버터 초코 라떼요거프레소,0.057362507,0,0.041176471,0,0.021042654,0.037554585,0,0.04176611,0
1299,피넛 버터 카페 라떼요거프레소,0.057214666,0,0.035294118,0,0.023033175,0.034934498,0,0.044749403,0
1300,피넛 버터 프라페요거프레소,0.054405677,0,0.023529412,0,0.020947867,0.034934498,0,0.04176611,0
1301,피넛 버터 초코 프라페요거프레소,0.05470136,0,0.023529412,0,0.018957346,0.037554585,0,0.035799523,0
1302,피넛 버터 카페 프라페요거프레소,0.054405677,0,0.023529412,0,0.020947867,0.034934498,0,0.04176611,0
1303,아메리카노요거프레소,2.95683E-05,0,0,0,9.47867E-05,0,0,0,0
1304,아이스 아메리카노요거프레소,2.95683E-05,0,0,0,9.47867E-05,0,0,0,0
1305,카페라떼요거프레소,0.01951508,0,0.029411765,0,0.009668246,0.006113537,0,0.011933174,0
1306,아이스 카페라떼요거프레소,0.017001774,0,0.029411765,0,0.009194313,0.0069869,0,0.011933174,0
1307,카푸치노요거프레소,0.01655825,0,0.029411765,0,0.00957346,0.004366812,0,0.014916468,0
1308,아이스 카푸치노요거프레소,0.009905381,0,0.023529412,0,0.004834123,0.00349345,0,0.008949881,0
1309,바닐라 라떼요거프레소,0.029716144,0,0.035294118,0,0.00957346,0.020087336,0,0.011933174,0
1310,아이스 바닐라 라떼요거프레소,0.021880544,0,0,0,0.007203791,0.019213974,0,0.008949881,0
1311,카라멜 마끼아또요거프레소,0.03222945,0,0.029411765,0,0.011753555,0.00349345,0,0.011933174,0
1312,아이스 카라멜 마끼아또요거프레소,0.023950325,0,0.023529412,0,0.012132701,0.004366812,0,0.008949881,0
1313,민트모카 라떼요거프레소,0.044648137,0,0.035294118,0,0.010521327,0.014847162,0,0.026849642,0
1314,아이스 민트모카 라떼요거프레소,0.03518628,0,0.023529412,0,0.007772512,0.013973799,0,0.020883055,0
1315,콜드브루요거프레소,0.000443525,0,0,0,9.47867E-05,0,0,0,0
1316,콜드브루 라떼요거프레소,0.011531638,0,0.023529412,0,0.005971564,0.005240175,0,0.008949881,0
1317,콜드브루 마끼아또요거프레소,0.028829095,0,0.029411765,0,0.012890995,0.017467249,0,0.008949881,0
1318,니트로 콜드브루요거프레소,0.000443525,0,0,0,9.47867E-05,0,0,0,0
1319,메론 치즈 프라페요거프레소,0.10156712,0,0.111764706,0,0.039620853,0.033187773,0,0.05071599,2
1320,요거트 요프치노요거프레소,0.042726198,0,0.023529412,0,0.005971564,0.047161572,0,0.008949881,0
1321,모카 요프치노요거프레소,0.023506801,0,0.017647059,0,0.006161137,0.019213974,0,0.008949881,0
1322,쿠앤크 요프치노요거프레소,0.057510349,0,0.029411765,0,0.021042654,0.027947598,0,0.04176611,0
1323,민트초코칩 요프치노요거프레소,0.051596688,0,0.023529412,0,0.007582938,0.020960699,0,0.04176611,0
1324,코코넛 카페 요프치노요거프레소,0.037403903,0,0.047058824,0,0.006824645,0.041921397,0,0.005966587,0
1325,순수 치즈 프라페요거프레소,0.06741573,0,0.047058824,0,0.039620853,0.026200873,0,0.047732697,0
1326,그린티 치즈 프라페요거프레소,0.069633353,0,0.047058824,0,0.032227488,0.040174672,0,0.04176611,0
1327,스트로베리 치즈프라페요거프레소,0.075547014,0,0.047058824,0,0.032132701,0.037554585,0,0.038782816,0
1328,블루베리 치즈프라페요거프레소,0.075251331,0,0.041176471,0,0.030616114,0.036681223,0,0.038782816,0
1329,화이트 핫초코요거프레소,0.037699586,0,0.038823529,0,0.027014218,0.031441048,0,0.014916468,0
1330,핫초코요거프레소,0.041247782,0,0.042352941,0,0.026123223,0.034934498,0,0.014916468,0
1331,초코 라떼요거프레소,0.047457126,0,0.058823529,0,0.017535545,0.034061135,0,0.020883055,0
1332,아이스 초코라떼요거프레소,0.032377292,0,0.035294118,0,0.012132701,0.022707424,0,0.014916468,0
1333,그린티 라떼요거프레소,0.049379066,0,0.052941176,0,0.014028436,0.043668122,0,0.017899761,0
1334,아이스 그린티 라떼요거프레소,0.03518628,0,0.035294118,0,0.00957346,0.030567686,0,0.014916468,0
1335,밀크티라떼요거프레소,0.047752809,0,0.052941176,0,0.012511848,0.034061135,0,0.020883055,0
1336,아이스 밀크티라떼요거프레소,0.03518628,0,0.035294118,0,0.009383886,0.025327511,0,0.014916468,0
1337,고구마 라떼 요거프레소,0.038290952,0,0.029411765,0,0.007393365,0.020087336,0,0.008949881,0
1338,아이스 고구마라떼요거프레소,0.028533412,0,0.029411765,0,0.007393365,0.013973799,0,0.008949881,0
1339,블랙빈 라떼요거프레소,0.044648137,0,0.052941176,0,0.013175355,0.026200873,0,0.020883055,0
1340,아이스 블랙빈 라떼요거프레소,0.035334122,0,0.052941176,0,0.0092891,0.022707424,0,0.014916468,0
1341,리얼 홍시라떼요거프레소,0.051301005,0,0.017647059,0,0.005402844,0.004366812,0,0.005966587,0
1342,순수 딸기 우유요거프레소,0.039621526,0,0.029411765,0,0.007393365,0.010480349,0,0.008949881,0
1343,순수 딸기 바나나 우유요거프레소,0.035629805,0,0.029411765,0,0.007109005,0.008733624,0,0.008949881,0
1344,순수 망고 바나나 우유요거프레소,0.038734477,0,0.029411765,0,0.007109005,0.015720524,0,0.008949881,0
1345,자몽 스파클링 에이드요거프레소,0.014931993,0,0,0,0.003033175,0.020087336,0,0,0
1346,오렌지 스파클링 에이드요거프레소,0.017297457,0,0.001764706,0,0.000758294,0.009606987,0,0,0
1347,레몬 스파클링 에이드요거프레소,0.01951508,0,0,0,0.000189573,0.011353712,0,0,0
1348,리얼 홍시주스요거프레소,0.06150207,0,0.002941176,0,0.001109005,0,0,0,0
1349,딸기 생과일주스요거프레소,0.014488468,0,0.005882353,0,0.000189573,0.005240175,0,0,0
1350,키위 생과일주스요거프레소,0.027942046,0,0.005882353,0,0.000663507,0,0,0,0
1351,바나나 생과일 주스요거프레소,0.031342401,0,0.023529412,0,0.003696682,0.002620087,0,0.005966587,0
1352,토마토 생과일주스요거프레소,0.01167948,0,0.005882353,0,0.001990521,0,0,0,0
1353,흑당 시나몬 버블티요거프레소,0.052188054,0,0.035294118,0,0.01014218,0.044541485,0,0.011933174,0
1354,흑당 쇼콜라 버블티요거프레소,0.044500296,0,0.023529412,0,0.008341232,0.040174672,0,0.008949881,0
1355,흑당 말차 버블티요거프레소,0.057510349,0,0.052941176,0,0.008341232,0.055021834,0,0.008949881,0
1356,흑당 카페 버블티요거프레소,0.042578356,0,0.027647059,0,0.008407583,0.031441048,0,0.010441527,0
1357,흑당 홍차 버블티요거프레소,0.050857481,0,0.027647059,0,0.005241706,0.04279476,0,0.006264916,0
1358,흑당 버블티요거프레소,0.046570077,0,0.031176471,0,0.009412322,0.034934498,0,0.011634845,0
1359,아이스 상그리아 유자 티요거프레소,0.024246008,0,0.001176471,0,0.000549763,0.014847162,0,0,0
1360,상그리아 유자 티요거프레소,0.024246008,0,0.001176471,0,0.000549763,0.014847162,0,0,0
1361,아이스 상그리아 티요거프레소,0.023506801,0,0.000470588,0,9.66825E-05,0.029694323,0,0,0
1362,상그리아 티요거프레소,0.023506801,0,0.000470588,0,9.66825E-05,0.029694323,0,0,0
1363,자몽 티요거프레소,0.021289178,0,0.005882353,0,0.001232227,0.018340611,0,0,0
1364,유자 티요거프레소,0.009905381,0,0,0,0.001990521,0.013100437,0,0,0
1365,레몬 티요거프레소,0.021732703,0,0.005882353,0,0.002369668,0.020087336,0,0,0
1366,페퍼민트요거프레소,0.000147842,0,0,0,0.000189573,0,0,0,0
1367,베리마테요거프레소,0.000295683,0,0,0,0.000473934,0.000873362,0,0,0
1368,루이보스 레몬프레쉬요거프레소,0.000295683,0,0,0,0.000473934,0,0,0,0
1369,그린티요거프레소,0.000147842,0,0,0,0.000189573,0,0,0,0
1370,잉글리쉬 브렉퍼스트요거프레소,0.000295683,0,0,0,0.001421801,0,0,0,0
1371,캐모마일요거프레소,0.000147842,0,0,0,0.000189573,0,0,0,0
1372,메리마카롱 초코요거프레소,0.087374335,0,0.047058824,0,0.035620853,0.048908297,0,0.037589499,0
1373,메리마카롱 딸기요거프레소,0.078060319,0,0.047647059,0,0.013630332,0.037554585,0,0.035501193,0
1374,메리마카롱 피스타치오요거프레소,0.058988764,0,0.069411765,0,0.006907109,0.017467249,0,0.030727924,0
1375,메리마카롱 카라멜요거프레소,0.105410999,0,0.054705882,0,0.0166891,0.622707424,0,0.056056086,0
1376,메리메론요거프레소,0.087078652,0,0.135294118,0,0.013080569,0.016593886,0,0.035799523,2
1377,메리딸기요거프레소,0.056918983,0,0.029411765,0,0.008815166,0.055895197,0,0.029832936,0
1378,메리치즈요거프레소,0.078503844,0,0.047058824,0,0.02,0.055021834,0,0.047732697,0
1379,메리초코요거프레소,0.087078652,0,0.047058824,0,0.026540284,0.062882096,0,0.04176611,0
1380,메리트리요거프레소,0.082495565,0,0.070588235,0,0.014123223,0.075982533,0,0.035799523,0
1381,메리뉴욕요거프레소,0.09668835,0,0.088235294,0,0.017156398,0.076855895,0,0.04176611,2
1382,메리망고요거프레소,0.061945594,0,0.029411765,0,0.007677725,0.056768559,0,0.029832936,0
1383,메리베리요거프레소,0.058840923,0,0.029411765,0,0.007488152,0.055021834,0,0,0
1384,플레인(콘)요거프레소,0.032525133,0,0.017647059,0,0.005118483,0.04279476,0,0.011933174,0
1385,플레인(컵)요거프레소,0.029716144,0,0.011764706,0,0.005023697,0.038427948,0,0.008949881,0
1386,스트로베리요거프레소,0.031490242,0,0.017647059,0,0.004834123,0.041048035,0,0.187947494,0
1387,망고요거프레소,0.030751035,0,0.017647059,0,0.004739336,0.038427948,0,0.008949881,0
1388,블루베리요거프레소,0.030159669,0,0.011764706,0,0.004834123,0.038427948,0,0.008949881,0
1389,스트로베리 치즈요거프레소,0.042578356,0,0.023529412,0,0.006255924,0.041048035,0,0.014916468,0
1390,블루베리 치즈요거프레소,0.041099941,0,0.023529412,0,0.005876777,0.041048035,0,0.014916468,0
1391,초코슈요거프레소,0.064311059,0,0.029411765,0,0.011753555,0.050655022,0,0.035799523,0
1392,바닐라슈요거프레소,0.06253696,0,0.029411765,0,0.012322275,0.048908297,0,0.038782816,0
1393,플레인 요거트 쉐이크요거프레소,0.06150207,0,0.043529412,0,0.013023697,0.013100437,0,0.044749403,0
1394,딸기 요거트 쉐이크요거프레소,0.071111768,0,0.028823529,0,0.010521327,0.036681223,0,0.047732697,0
1395,망고 요거트 쉐이크요거프레소,0.071555293,0,0.028823529,0,0.008436019,0.034934498,0,0.047732697,0
1396,블루베리 요거트 쉐이크요거프레소,0.070668244,0,0.024705882,0,0.008436019,0.03580786,0,0.047732697,0
1397,메론 요거트 스무디요거프레소,0.043021881,0,0.070588235,0,0.0092891,0.010480349,0,0.017899761,0
1398,복숭아 요거트 스무디요거프레소,0.055884092,0,0.035294118,0,0.0092891,0.068122271,0,0.017899761,0
1399,딸기 요거트 스무디요거프레소,0.055440568,0,0.035294118,0,0.011184834,0.03580786,0,0.017899761,0
1400,망고 요거트 스무디요거프레소,0.056179775,0,0.035294118,0,0.009099526,0.065502183,0,0.017899761,0
1401,블루베리 요거트 스무디요거프레소,0.05470136,0,0.029411765,0,0.009194313,0.065502183,0,0.017899761,0
1402,순수 딸기 요거트요거프레소,0.034447073,0,0.035294118,0,0.008909953,0.033187773,0,0.002983294,0
1403,순수 딸기 바나나 요거트요거프레소,0.035925488,0,0.035294118,0,0.008625592,0.031441048,0,0.014916468,0
1404,순수 망고 바나나 요거트요거프레소,0.038586635,0,0.035294118,0,0.008720379,0.029694323,0,0.014916468,0
1405,슈 앤 딸기 스무디요거프레소,0.081312833,0,0.076470588,0,0.014881517,0.060262009,0,0.005966587,0
1406,슈 앤 망고 스무디요거프레소,0.082199882,0,0.076470588,0,0.015545024,0.057641921,0,0.005966587,0
1407,플레인 밀크 아이스크림 (콘)요거프레소,0.023063276,0,0.029411765,0,0.005241706,0.013973799,0,0.005966587,0
1408,플레인 밀크 아이스크림 (컵)요거프레소,0.013985807,0,0.02,0,0.005004739,0.010043668,0,0.005668258,0
1409,티라미수 밀크 아이스크림요거프레소,0.017814902,0,0.017647059,0,0.005023697,0.009606987,0,0.005966587,0
1410,밀크 아포가토요거프레소,0.016262567,0,0.023529412,0,0.005781991,0.011703057,0,0.006563246,0
1411,플레인 밀크 쉐이크요거프레소,0.051596688,0,0.058823529,0,0.012037915,0.043668122,0,0.011933174,0
1412,피넛 밀크 쉐이크요거프레소,0.049379066,0,0.035294118,0,0.021516588,0.034934498,0,0.029832936,0
1413,쿠키 밀크 쉐이크요거프레소,0.061058545,0,0.064705882,0,0.021990521,0.041921397,0,0.020883055,0
1414,초콜릿 밀크 쉐이크요거프레소,0.068302779,0,0.052941176,0,0.023507109,0.052401747,0,0.029832936,0
1415,말차 밀크 프라페요거프레소,0.05470136,0,0.041176471,0,0.010331754,0.060262009,0,0.011933174,0
