,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO,식품명,지역 / 제조사,,1회제공량,단위,에너지(㎉),탄수화물(g),단백질(g),지방(g),나트륨(㎎),총당류(g),콜레스테롤(㎎),총 포화 지방산(g),총내용량(g),총내용량(mL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,카페인(㎎),,
1257,아이스아메리카노M,크리스피크림도넛,아이스아메리카노M크리스피크림도넛,440.00 ,mL,23.00 ,-,3.00 ,-,-,0.00 ,-,0.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1258,아이스아메리카노L,크리스피크림도넛,아이스아메리카노L크리스피크림도넛,600.00 ,mL,35.00 ,-,4.00 ,-,-,0.00 ,-,0.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1259,아이스아메리카노 XL,크리스피크림도넛,아이스아메리카노 XL크리스피크림도넛,920.00 ,mL,46.00 ,-,5.00 ,-,-,0.00 ,-,0.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1260,스팀우유,크리스피크림도넛,스팀우유크리스피크림도넛,270.00 ,mL,169.00 ,-,8.00 ,-,140.00 ,0.00 ,-,6.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1261,우유,크리스피크림도넛,우유크리스피크림도넛,300.00 ,mL,205.00 ,-,10.00 ,-,170.00 ,0.00 ,-,8.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1262,라떼S,크리스피크림도넛,라떼S크리스피크림도넛,280.00 ,mL,167.00 ,-,9.00 ,-,130.00 ,0.00 ,-,6.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1263,라떼M,크리스피크림도넛,라떼M크리스피크림도넛,390.00 ,mL,226.00 ,-,12.00 ,-,170.00 ,0.00 ,-,8.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1264,아이스라떼S,크리스피크림도넛,아이스라떼S크리스피크림도넛,320.00 ,mL,93.00 ,-,5.00 ,-,70.00 ,0.00 ,-,3.10 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1265,아이스라떼M,크리스피크림도넛,아이스라떼M크리스피크림도넛,420.00 ,mL,131.00 ,-,8.00 ,-,90.00 ,0.00 ,-,4.10 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1266,아이스라떼L,크리스피크림도넛,아이스라떼L크리스피크림도넛,570.00 ,mL,197.00 ,-,12.00 ,-,140.00 ,0.00 ,-,6.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1267,아이스라떼 XL,크리스피크림도넛,아이스라떼 XL크리스피크림도넛,890.00 ,mL,290.00 ,-,17.00 ,-,200.00 ,0.00 ,-,9.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1268,바닐라라떼S,크리스피크림도넛,바닐라라떼S크리스피크림도넛,283.00 ,mL,269.00 ,-,9.00 ,-,210.00 ,21.00 ,-,7.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1269,바닐라라떼M,크리스피크림도넛,바닐라라떼M크리스피크림도넛,395.00 ,mL,382.00 ,-,13.00 ,-,290.00 ,31.00 ,-,10.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1270,아이스 바닐라라떼S,크리스피크림도넛,아이스 바닐라라떼S크리스피크림도넛,333.00 ,mL,201.00 ,-,6.00 ,-,150.00 ,21.00 ,-,4.80 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1271,아이스 바닐라라떼M,크리스피크림도넛,아이스 바닐라라떼M크리스피크림도넛,450.00 ,mL,300.00 ,-,9.00 ,-,230.00 ,31.00 ,-,7.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1272,카푸치노S,크리스피크림도넛,카푸치노S크리스피크림도넛,260.00 ,mL,154.00 ,-,8.00 ,-,120.00 ,0.00 ,-,5.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1273,카푸치노M,크리스피크림도넛,카푸치노M크리스피크림도넛,390.00 ,mL,226.00 ,-,12.00 ,-,170.00 ,0.00 ,-,8.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1274,아이스 카푸치노S,크리스피크림도넛,아이스 카푸치노S크리스피크림도넛,300.00 ,mL,80.00 ,-,5.00 ,-,55.00 ,0.00 ,-,2.60 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1275,아이스 카푸치노M,크리스피크림도넛,아이스 카푸치노M크리스피크림도넛,390.00 ,mL,111.00 ,-,7.00 ,-,75.00 ,0.00 ,-,3.30 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1276,모카S,크리스피크림도넛,모카S크리스피크림도넛,292.00 ,mL,312.00 ,-,10.00 ,-,140.00 ,7.00 ,-,13.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1277,모카M,크리스피크림도넛,모카M크리스피크림도넛,403.00 ,mL,427.00 ,-,14.00 ,-,180.00 ,9.00 ,-,17.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1278,아이스모카S,크리스피크림도넛,아이스모카S크리스피크림도넛,342.00 ,mL,244.00 ,-,6.00 ,-,80.00 ,7.00 ,-,10.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1279,아이스모카M,크리스피크림도넛,아이스모카M크리스피크림도넛,448.00 ,mL,339.00 ,-,9.00 ,-,110.00 ,9.00 ,-,13.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1280,드립커피S,크리스피크림도넛,드립커피S크리스피크림도넛,310.00 ,mL,15.00 ,-,2.00 ,-,35.00 ,0.00 ,-,0.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1281,드립커피M,크리스피크림도넛,드립커피M크리스피크림도넛,390.00 ,mL,19.00 ,-,3.00 ,-,40.00 ,0.00 ,-,0.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1282,아이스드립커피S,크리스피크림도넛,아이스드립커피S크리스피크림도넛,320.00 ,mL,8.00 ,-,1.00 ,-,15.00 ,0.00 ,-,0.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1283,아이스드립커피M,크리스피크림도넛,아이스드립커피M크리스피크림도넛,400.00 ,mL,10.00 ,-,2.00 ,-,20.00 ,0.00 ,-,0.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1284,아이스드립커피L,크리스피크림도넛,아이스드립커피L크리스피크림도넛,600.00 ,mL,14.00 ,-,2.00 ,-,35.00 ,0.00 ,-,0.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1285,아이스드립커피XL,크리스피크림도넛,아이스드립커피XL크리스피크림도넛,920.00 ,mL,22.00 ,-,4.00 ,-,50.00 ,0.00 ,-,0.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1286,카라멜 마끼아또S,크리스피크림도넛,카라멜 마끼아또S크리스피크림도넛,287.00 ,mL,232.00 ,-,8.00 ,-,115.00 ,20.00 ,-,5.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1287,카라멜 마끼아또M,크리스피크림도넛,카라멜 마끼아또M크리스피크림도넛,395.00 ,mL,315.00 ,-,11.00 ,-,150.00 ,27.00 ,-,7.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1288,순수우유 딸기 쉐이크,크리스피크림도넛,순수우유 딸기 쉐이크크리스피크림도넛,355.00 ,mL,581.00 ,-,9.00 ,-,110.00 ,36.00 ,-,10.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1289,순수우유 쉐이크,크리스피크림도넛,순수우유 쉐이크크리스피크림도넛,350.00 ,mL,561.00 ,-,9.00 ,-,110.00 ,33.00 ,-,10.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1290,순수우유 소프트콘,크리스피크림도넛,순수우유 소프트콘크리스피크림도넛,160.00 ,mL,351.00 ,-,7.00 ,-,35.00 ,24.00 ,-,13.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1291,순수우유 초코콘,크리스피크림도넛,순수우유 초코콘크리스피크림도넛,180.00 ,mL,432.00 ,-,7.00 ,-,35.00 ,31.00 ,-,17.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1292,쿠앤크 쉐이크,크리스피크림도넛,쿠앤크 쉐이크크리스피크림도넛,409.00 ,g,703.00 ,-,11.00 ,-,340.00 ,70.00 ,-,20.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1293,크리스피 아이스크림 콘,크리스피크림도넛,크리스피 아이스크림 콘크리스피크림도넛,165.00 ,mL,284.00 ,-,5.00 ,-,65.00 ,39.00 ,-,5.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1294,스트로베리 쉐이크,크리스피크림도넛,스트로베리 쉐이크크리스피크림도넛,355.00 ,g,466.00 ,-,9.00 ,-,160.00 ,61.00 ,-,10.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1295,밀크쉐이크,크리스피크림도넛,밀크쉐이크크리스피크림도넛,350.00 ,g,314.00 ,-,7.00 ,-,35.00 ,50.00 ,-,13.00 ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,
1296,바삭 콘 라떼,요거프레소,바삭 콘 라떼요거프레소,360.00 ,mL,412.00 ,-,6.20 ,-,208.00 ,34.00 ,-,9.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1297,바삭 콘 프라페,요거프레소,바삭 콘 프라페요거프레소,360.00 ,mL,454.00 ,-,7.00 ,-,230.00 ,40.00 ,-,9.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1298,피넛 버터 라떼,요거프레소,피넛 버터 라떼요거프레소,360.00 ,mL,387.00 ,-,6.00 ,-,243.00 ,40.00 ,-,15.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1299,피넛 버터 초코 라떼,요거프레소,피넛 버터 초코 라떼요거프레소,360.00 ,mL,388.00 ,-,7.00 ,-,222.00 ,43.00 ,-,14.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1300,피넛 버터 카페 라떼,요거프레소,피넛 버터 카페 라떼요거프레소,360.00 ,mL,387.00 ,-,6.00 ,-,243.00 ,40.00 ,-,15.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1301,피넛 버터 프라페,요거프레소,피넛 버터 프라페요거프레소,360.00 ,mL,368.00 ,-,4.00 ,-,221.00 ,40.00 ,-,14.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1302,피넛 버터 초코 프라페,요거프레소,피넛 버터 초코 프라페요거프레소,360.00 ,mL,370.00 ,-,4.00 ,-,200.00 ,43.00 ,-,12.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1303,피넛 버터 카페 프라페,요거프레소,피넛 버터 카페 프라페요거프레소,360.00 ,mL,368.00 ,-,4.00 ,-,221.00 ,40.00 ,-,14.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1304,아메리카노,요거프레소,아메리카노요거프레소,360.00 ,mL,0.20 ,-,0.00 ,-,1.00 ,0.00 ,-,0.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1305,아이스 아메리카노,요거프레소,아이스 아메리카노요거프레소,360.00 ,mL,0.20 ,-,0.00 ,-,1.00 ,0.00 ,-,0.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1306,카페라떼,요거프레소,카페라떼요거프레소,360.00 ,mL,132.00 ,-,5.00 ,-,102.00 ,7.00 ,-,4.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1307,아이스 카페라떼,요거프레소,아이스 카페라떼요거프레소,360.00 ,mL,115.00 ,-,5.00 ,-,97.00 ,8.00 ,-,4.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1308,카푸치노,요거프레소,카푸치노요거프레소,360.00 ,mL,112.00 ,-,5.00 ,-,101.00 ,5.00 ,-,5.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1309,아이스 카푸치노,요거프레소,아이스 카푸치노요거프레소,360.00 ,mL,67.00 ,-,4.00 ,-,51.00 ,4.00 ,-,3.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1310,바닐라 라떼,요거프레소,바닐라 라떼요거프레소,360.00 ,mL,201.00 ,-,6.00 ,-,101.00 ,23.00 ,-,4.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1311,아이스 바닐라 라떼,요거프레소,아이스 바닐라 라떼요거프레소,360.00 ,mL,148.00 ,-,0.00 ,-,76.00 ,22.00 ,-,3.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1312,카라멜 마끼아또,요거프레소,카라멜 마끼아또요거프레소,360.00 ,mL,218.00 ,-,5.00 ,-,124.00 ,4.00 ,-,4.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1313,아이스 카라멜 마끼아또,요거프레소,아이스 카라멜 마끼아또요거프레소,360.00 ,mL,162.00 ,-,4.00 ,-,128.00 ,5.00 ,-,3.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1314,민트모카 라떼,요거프레소,민트모카 라떼요거프레소,360.00 ,mL,302.00 ,-,6.00 ,-,111.00 ,17.00 ,-,9.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1315,아이스 민트모카 라떼,요거프레소,아이스 민트모카 라떼요거프레소,360.00 ,mL,238.00 ,-,4.00 ,-,82.00 ,16.00 ,-,7.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1316,콜드브루,요거프레소,콜드브루요거프레소,360.00 ,mL,3.00 ,-,0.00 ,-,1.00 ,0.00 ,-,0.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1317,콜드브루 라떼,요거프레소,콜드브루 라떼요거프레소,360.00 ,mL,78.00 ,-,4.00 ,-,63.00 ,6.00 ,-,3.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1318,콜드브루 마끼아또,요거프레소,콜드브루 마끼아또요거프레소,360.00 ,mL,195.00 ,-,5.00 ,-,136.00 ,20.00 ,-,3.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1319,니트로 콜드브루,요거프레소,니트로 콜드브루요거프레소,360.00 ,mL,3.00 ,-,0.00 ,-,1.00 ,0.00 ,-,0.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1320,메론 치즈 프라페,요거프레소,메론 치즈 프라페요거프레소,360.00 ,mL,687.00 ,-,19.00 ,-,418.00 ,38.00 ,-,17.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1321,요거트 요프치노,요거프레소,요거트 요프치노요거프레소,360.00 ,mL,289.00 ,-,4.00 ,-,63.00 ,54.00 ,-,3.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1322,모카 요프치노,요거프레소,모카 요프치노요거프레소,360.00 ,mL,159.00 ,-,3.00 ,-,65.00 ,22.00 ,-,3.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1323,쿠앤크 요프치노,요거프레소,쿠앤크 요프치노요거프레소,360.00 ,mL,389.00 ,-,5.00 ,-,222.00 ,32.00 ,-,14.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1324,민트초코칩 요프치노,요거프레소,민트초코칩 요프치노요거프레소,360.00 ,mL,349.00 ,-,4.00 ,-,80.00 ,24.00 ,-,14.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1325,코코넛 카페 요프치노,요거프레소,코코넛 카페 요프치노요거프레소,360.00 ,mL,253.00 ,-,8.00 ,-,72.00 ,48.00 ,-,2.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1326,순수 치즈 프라페,요거프레소,순수 치즈 프라페요거프레소,360.00 ,mL,456.00 ,-,8.00 ,-,418.00 ,30.00 ,-,16.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1327,그린티 치즈 프라페,요거프레소,그린티 치즈 프라페요거프레소,360.00 ,mL,471.00 ,-,8.00 ,-,340.00 ,46.00 ,-,14.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1328,스트로베리 치즈프라페,요거프레소,스트로베리 치즈프라페요거프레소,360.00 ,mL,511.00 ,-,8.00 ,-,339.00 ,43.00 ,-,13.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1329,블루베리 치즈프라페,요거프레소,블루베리 치즈프라페요거프레소,360.00 ,mL,509.00 ,-,7.00 ,-,323.00 ,42.00 ,-,13.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1330,화이트 핫초코,요거프레소,화이트 핫초코요거프레소,360.00 ,mL,255.00 ,-,6.60 ,-,285.00 ,36.00 ,-,5.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1331,핫초코,요거프레소,핫초코요거프레소,360.00 ,mL,279.00 ,-,7.20 ,-,275.60 ,40.00 ,-,5.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1332,초코 라떼,요거프레소,초코 라떼요거프레소,360.00 ,mL,321.00 ,-,10.00 ,-,185.00 ,39.00 ,-,7.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1333,아이스 초코라떼,요거프레소,아이스 초코라떼요거프레소,360.00 ,mL,219.00 ,-,6.00 ,-,128.00 ,26.00 ,-,5.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1334,그린티 라떼,요거프레소,그린티 라떼요거프레소,360.00 ,mL,334.00 ,-,9.00 ,-,148.00 ,50.00 ,-,6.00 ,-,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
